lead_id,platform,comment_text,city,district,province,customer_type,housing_type,demand_signals,lead_score,lead_grade,contact_intent,urgency,status,created_at
PV_LEAD_A57114CA,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 14:36:32
PV_LEAD_E273B5B8,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 14:36:32
PV_LEAD_EE85D597,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 14:36:32
PV_LEAD_C2B9E214,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 14:36:33
PV_LEAD_96F29608,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 14:36:33
PV_LEAD_C13A4FAA,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 14:36:34
PV_LEAD_B2028214,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 14:36:34
PV_LEAD_32CCA830,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 14:36:34
PV_LEAD_D82745F1,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 14:36:34
PV_LEAD_EA2936F9,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_DBF5C11D,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_C69753E8,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_C74089A4,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_DEA5845A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_FA340DB3,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_432E5BE7,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_B20FEE69,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_ACB83CCE,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 14:55:45
PV_LEAD_9F363CA6,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_7ACA1D67,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_986EDE5D,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_FB852347,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_01BA8BB8,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_91F82E25,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_F0E26074,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_D384B7A8,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_A2C56BFE,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_89351B77,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_8BBE636F,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_DBFE95AE,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_6FFA1C38,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_F53EE832,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_09F699E9,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_1354A215,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_42295D05,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_80DE0387,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_8A24F386,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_3BC5C8DA,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_0CA39DA4,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_19C9860F,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 14:55:46
PV_LEAD_700D3D06,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 14:55:47
PV_LEAD_8967EDE6,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 14:55:47
PV_LEAD_0E31C90E,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 14:55:47
PV_LEAD_1BA57BC3,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 14:55:47
PV_LEAD_43AE2C0C,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_45008889,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_91153E81,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_2B0D224D,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_070DF980,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_66BAC495,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_D757861A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_C2C20B91,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_1E1C8F37,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_7C7146C5,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_1544FFED,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_54CCE4D5,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_963047FA,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_1BD866EB,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_DC73D2AA,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_71AE0001,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_6569A9E7,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_E20E3A02,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_AB5F9BE6,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_30773E67,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_6053A930,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_4A86C17A,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_4389CDEC,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 15:09:05
PV_LEAD_65B400F6,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_F0A713C5,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_AC6C2121,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_3ABF4391,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_362AAB03,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_93D07E5D,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_A0D59910,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_039841CB,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 15:09:06
PV_LEAD_F45B1771,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 15:09:07
PV_LEAD_46E40518,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 15:09:07
PV_LEAD_50449565,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:09:07
PV_LEAD_4C9586BA,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 15:09:07
PV_LEAD_F9B98363,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_DEC3DD7F,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_6C5BB992,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_DDD2A0DB,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_C8CD326E,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_90A3B706,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_7A645727,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_302345F7,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_4D579DD0,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_9E9E645F,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_859DACC2,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_25416187,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_5325F826,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_558989A7,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_F6EBEF70,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_EC9FA812,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_D48C12EF,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_FCD57988,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_A172E8BF,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_B24E3CE3,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:22:00
PV_LEAD_DD54F063,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_EB3E8F04,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_9AF2B8DE,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_4E4DF37C,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_3D5F60C8,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_A5D03D98,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_5BA985AC,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_D1FE8D9F,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_3AF6F6EA,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_F1D2957C,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_0EFB7935,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 15:22:01
PV_LEAD_32564EE0,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 15:22:02
PV_LEAD_3826E63B,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 15:22:02
PV_LEAD_9CAD723F,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:02
PV_LEAD_5759C9C1,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 15:22:02
PV_LEAD_2AA61336,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_6F83FB9B,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_39622A5C,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_773CB413,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_BDEFC8CA,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_3AAF5A52,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_20F83730,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_78D6ED07,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_3D7F3CA8,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_13C96CB1,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:15
PV_LEAD_C5CA5501,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_4D60E91B,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_39864425,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_21EF39D2,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_AC66CB24,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_93D828A2,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_FC460417,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_C2F21D33,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_90522AD7,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_8D807B00,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_1899EB3C,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_C40A2B02,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_205233C4,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_F4EDD10F,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_4E22E3B5,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_40D75A9B,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_9EC78C35,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 16:43:16
PV_LEAD_33CDB178,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 16:43:16
